# Logfile created on 2014-05-25 20:05:42 -0500 by logger.rb/31641
W, [2014-05-25T21:32:35.413213 #16463]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - iscess11-2 is not assigned to a portgroup
W, [2014-05-25T21:32:35.413293 #16463]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - iscess11-1 is not assigned to a portgroup
W, [2014-05-25T21:32:35.413363 #16463]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - iscevums11 is not assigned to a portgroup
W, [2014-05-25T21:32:35.413437 #16463]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - iscevcinv11 is not assigned to a portgroup
W, [2014-05-25T21:32:35.413511 #16463]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - iscevcsso11 is not assigned to a portgroup
W, [2014-05-25T21:32:35.413584 #16463]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - iscearms11 is not assigned to a portgroup
W, [2014-05-25T21:32:35.413665 #16463]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - iscessz11-1 is not assigned to a portgroup
W, [2014-05-25T21:32:35.413736 #16463]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - iscearms12 is not assigned to a portgroup
W, [2014-05-25T21:32:35.413816 #16463]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - iscevcdb11 is not assigned to a portgroup
W, [2014-05-25T21:32:35.413903 #16463]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - isceuims11.old is not assigned to a portgroup
W, [2014-05-25T21:32:35.413999 #16463]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - iscessz11-2 is not assigned to a portgroup
W, [2014-05-25T21:32:35.417453 #16463]  WARN -- VcenterConnect#rescue in block in hostsystem_output: undefined method `portKey' for nil:NilClass - isceesxamp12.syncopatedtech.com be havin a problem with vnics
W, [2014-05-25T21:32:35.420162 #16463]  WARN -- VcenterConnect#rescue in block in hostsystem_output: undefined method `portKey' for nil:NilClass - isceesxamp11.syncopatedtech.com be havin a problem with vnics
I, [2014-05-25T21:32:37.778085 #16463]  INFO -- VcenterConnect#get_vcenter_data: gathering info from vcsa4t1 based on filterSpec
I, [2014-05-25T21:33:14.584558 #16463]  INFO -- VcenterConnect#get_vcenter_data: results retrieved, sorting...
I, [2014-05-25T21:33:17.743699 #16463]  INFO -- VcenterConnect#get_vcenter_data: gathering info from vcsa4t2 based on filterSpec
I, [2014-05-25T21:34:07.577469 #16463]  INFO -- VcenterConnect#get_vcenter_data: results retrieved, sorting...
I, [2014-05-25T21:34:11.524609 #16463]  INFO -- VcenterConnect#get_vcenter_data: gathering info from isccvcms1 based on filterSpec
I, [2014-05-25T21:34:13.739458 #16463]  INFO -- VcenterConnect#get_vcenter_data: results retrieved, sorting...
W, [2014-05-25T21:34:13.743786 #16463]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - isccss3-2 is not assigned to a portgroup
W, [2014-05-25T21:34:13.743884 #16463]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - isccdcnm1 is not assigned to a portgroup
W, [2014-05-25T21:34:13.743986 #16463]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - insightiq_3.0 is not assigned to a portgroup
W, [2014-05-25T21:34:13.744084 #16463]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - isccisilon1_old datastore_2.1 don't power on is not assigned to a portgroup
W, [2014-05-25T21:34:13.744332 #16463]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - isccss4-1 is not assigned to a portgroup
W, [2014-05-25T21:34:13.744496 #16463]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - ss4t4-1 is not assigned to a portgroup
W, [2014-05-25T21:34:13.744590 #16463]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - isccss1-2(clone don't power on) is not assigned to a portgroup
W, [2014-05-25T21:34:13.744691 #16463]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - isccuims1old is not assigned to a portgroup
W, [2014-05-25T21:34:13.744796 #16463]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - isccvcms1 is not assigned to a portgroup
W, [2014-05-25T21:34:13.744895 #16463]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - isccss2-1(clone don't power on) is not assigned to a portgroup
W, [2014-05-25T21:34:13.744989 #16463]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - ss4t4-2 is not assigned to a portgroup
W, [2014-05-25T21:34:13.745080 #16463]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - isccss1-2 is not assigned to a portgroup
W, [2014-05-25T21:34:13.745190 #16463]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - isccss1-1 is not assigned to a portgroup
W, [2014-05-25T21:34:13.745283 #16463]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - isccvcinv1 is not assigned to a portgroup
W, [2014-05-25T21:34:13.745379 #16463]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - isccss3-1 is not assigned to a portgroup
W, [2014-05-25T21:34:13.745469 #16463]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - isccarms1 is not assigned to a portgroup
W, [2014-05-25T21:34:13.745564 #16463]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - isccss2-1 is not assigned to a portgroup
W, [2014-05-25T21:34:13.745654 #16463]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - isccuims1 is not assigned to a portgroup
W, [2014-05-25T21:34:13.745742 #16463]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - isccss2-2 is not assigned to a portgroup
W, [2014-05-25T21:34:13.745841 #16463]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - isccss4-2 is not assigned to a portgroup
W, [2014-05-25T21:34:13.745940 #16463]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - isccss1-1(clone don't power on) is not assigned to a portgroup
W, [2014-05-25T21:34:13.746017 #16463]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - ss4t3-1 is not assigned to a portgroup
W, [2014-05-25T21:34:13.746091 #16463]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - isccvcsso1 is not assigned to a portgroup
W, [2014-05-25T21:34:13.746169 #16463]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - ss4t3-2 is not assigned to a portgroup
W, [2014-05-25T21:34:13.746243 #16463]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - isccvums1 is not assigned to a portgroup
W, [2014-05-25T21:34:13.746320 #16463]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - ss4t2-2 is not assigned to a portgroup
W, [2014-05-25T21:34:13.746393 #16463]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - ss4t1-1 is not assigned to a portgroup
W, [2014-05-25T21:34:13.746467 #16463]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - isccvcdb1 is not assigned to a portgroup
W, [2014-05-25T21:34:13.746548 #16463]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - isccssz1-2 is not assigned to a portgroup
W, [2014-05-25T21:34:13.746622 #16463]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - ss4t2-1 is not assigned to a portgroup
W, [2014-05-25T21:34:13.746695 #16463]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - ss4t1-2 is not assigned to a portgroup
W, [2014-05-25T21:34:13.746774 #16463]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - isccssz1-1 is not assigned to a portgroup
W, [2014-05-25T21:34:13.761643 #16463]  WARN -- VcenterConnect#rescue in block in hostsystem_output: undefined method `portKey' for nil:NilClass - isccesxamp1.test.syncopatedtech.com be havin a problem with vnics
W, [2014-05-25T21:34:13.764745 #16463]  WARN -- VcenterConnect#rescue in block in hostsystem_output: undefined method `portKey' for nil:NilClass - isccesxamp2.test.syncopatedtech.com be havin a problem with vnics
I, [2014-05-25T21:34:15.971564 #16463]  INFO -- VcenterConnect#get_vcenter_data: gathering info from vcsa4p1 based on filterSpec
I, [2014-05-25T21:34:16.406860 #16463]  INFO -- VcenterConnect#get_vcenter_data: results retrieved, sorting...
I, [2014-05-25T21:34:18.329905 #16463]  INFO -- VcenterConnect#get_vcenter_data: gathering info from vcsa4p2 based on filterSpec
I, [2014-05-25T21:34:18.805499 #16463]  INFO -- VcenterConnect#get_vcenter_data: results retrieved, sorting...
I, [2014-05-25T21:34:21.522176 #16463]  INFO -- VcenterConnect#get_vcenter_data: gathering info from isccvcms11 based on filterSpec
I, [2014-05-25T21:34:40.113336 #16463]  INFO -- VcenterConnect#get_vcenter_data: results retrieved, sorting...
W, [2014-05-25T21:34:40.183880 #16463]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - insightiq_3.0 is not assigned to a portgroup
W, [2014-05-25T21:34:40.184015 #16463]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - isccisilon11_old datastore 2.1.0 don't power on is not assigned to a portgroup
W, [2014-05-25T21:34:40.184101 #16463]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - isccdcnm11 is not assigned to a portgroup
W, [2014-05-25T21:34:40.215525 #16463]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - cde-rhel6-base-template-2013-02-25 is not assigned to a portgroup
W, [2014-05-25T21:34:40.215787 #16463]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - cde-rhel6-base-template-2013-10-01 is not assigned to a portgroup
W, [2014-05-25T21:34:40.215940 #16463]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - cde-rhel6-base-template-2012-10-01 is not assigned to a portgroup
W, [2014-05-25T21:34:40.216174 #16463]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - cde-rhel6-base-template-07-25-2012 is not assigned to a portgroup
W, [2014-05-25T21:34:40.224371 #16463]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - isccss11-2 is not assigned to a portgroup
W, [2014-05-25T21:34:40.224575 #16463]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - isccvcms11 is not assigned to a portgroup
W, [2014-05-25T21:34:40.224711 #16463]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - isccuims11.old is not assigned to a portgroup
W, [2014-05-25T21:34:40.224868 #16463]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - ss4p1-1 is not assigned to a portgroup
W, [2014-05-25T21:34:40.224957 #16463]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - ss4p1-2 is not assigned to a portgroup
W, [2014-05-25T21:34:40.225062 #16463]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - isccarms11 is not assigned to a portgroup
W, [2014-05-25T21:34:40.225170 #16463]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - isccvcdb11 is not assigned to a portgroup
W, [2014-05-25T21:34:40.225291 #16463]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - isccss11-2-clone(do not power on) is not assigned to a portgroup
W, [2014-05-25T21:34:40.225387 #16463]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - isccuims11.syncopatedtech.com is not assigned to a portgroup
W, [2014-05-25T21:34:40.225480 #16463]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - isccuims11-clone is not assigned to a portgroup
W, [2014-05-25T21:34:40.225559 #16463]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - isccvcsso11 is not assigned to a portgroup
W, [2014-05-25T21:34:40.225640 #16463]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - ss4p2-2 is not assigned to a portgroup
W, [2014-05-25T21:34:40.225717 #16463]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - ss4p2-1 is not assigned to a portgroup
W, [2014-05-25T21:34:40.225802 #16463]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - isccss11-1 is not assigned to a portgroup
W, [2014-05-25T21:34:40.225882 #16463]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - isccssz11-1 is not assigned to a portgroup
W, [2014-05-25T21:34:40.225976 #16463]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - isccssz11-2 is not assigned to a portgroup
W, [2014-05-25T21:34:40.226088 #16463]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - isccvums11 is not assigned to a portgroup
W, [2014-05-25T21:34:40.226172 #16463]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - isccvcinv11 is not assigned to a portgroup
W, [2014-05-25T21:34:40.299702 #16463]  WARN -- VcenterConnect#rescue in block in hostsystem_output: undefined method `portKey' for nil:NilClass - isccesxamp12.syncopatedtech.com be havin a problem with vnics
W, [2014-05-25T21:34:40.302248 #16463]  WARN -- VcenterConnect#rescue in block in hostsystem_output: undefined method `portKey' for nil:NilClass - isccesxamp11.syncopatedtech.com be havin a problem with vnics
I, [2014-05-25T21:34:41.608988 #16463]  INFO -- VcenterConnect#get_vcenter_data: gathering info from vcsa5t1 based on filterSpec
I, [2014-05-25T21:35:15.152311 #16463]  INFO -- VcenterConnect#get_vcenter_data: results retrieved, sorting...
I, [2014-05-25T21:35:17.289088 #16463]  INFO -- VcenterConnect#get_vcenter_data: gathering info from vcsa5t2 based on filterSpec
I, [2014-05-25T21:35:58.879269 #16463]  INFO -- VcenterConnect#get_vcenter_data: results retrieved, sorting...
I, [2014-05-25T21:36:01.122156 #16463]  INFO -- VcenterConnect#get_vcenter_data: gathering info from iscwvcms1 based on filterSpec
I, [2014-05-25T21:36:03.528061 #16463]  INFO -- VcenterConnect#get_vcenter_data: results retrieved, sorting...
W, [2014-05-25T21:36:03.532460 #16463]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - insightiq_3.0 is not assigned to a portgroup
W, [2014-05-25T21:36:03.532590 #16463]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - iscwisilon1_old datastore 2.1 don't power on is not assigned to a portgroup
W, [2014-05-25T21:36:03.532690 #16463]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - iscwss2-1 is not assigned to a portgroup
W, [2014-05-25T21:36:03.532798 #16463]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - iscwss4-2 is not assigned to a portgroup
W, [2014-05-25T21:36:03.532887 #16463]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - iscwss4-1 is not assigned to a portgroup
W, [2014-05-25T21:36:03.533175 #16463]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - ss5t3-1 is not assigned to a portgroup
W, [2014-05-25T21:36:03.533255 #16463]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - ss5t1-2 is not assigned to a portgroup
W, [2014-05-25T21:36:03.533336 #16463]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - ss5t2-2 is not assigned to a portgroup
W, [2014-05-25T21:36:03.533408 #16463]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - iscwssz1-2 is not assigned to a portgroup
W, [2014-05-25T21:36:03.533479 #16463]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - iscwss3-1 is not assigned to a portgroup
W, [2014-05-25T21:36:03.533550 #16463]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - iscwssz1-1 is not assigned to a portgroup
W, [2014-05-25T21:36:03.533628 #16463]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - iscwarms1 is not assigned to a portgroup
W, [2014-05-25T21:36:03.533728 #16463]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - ss5t4-2 is not assigned to a portgroup
W, [2014-05-25T21:36:03.533820 #16463]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - iscwvcms1 is not assigned to a portgroup
W, [2014-05-25T21:36:03.533921 #16463]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - ss5t3-2 is not assigned to a portgroup
W, [2014-05-25T21:36:03.533993 #16463]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - ss5t4-1 is not assigned to a portgroup
W, [2014-05-25T21:36:03.534064 #16463]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - iscwuims1 is not assigned to a portgroup
W, [2014-05-25T21:36:03.534139 #16463]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - iscwvcsso1 is not assigned to a portgroup
W, [2014-05-25T21:36:03.534213 #16463]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - iscwss1-1 is not assigned to a portgroup
W, [2014-05-25T21:36:03.534283 #16463]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - ss5t1-1 is not assigned to a portgroup
W, [2014-05-25T21:36:03.534354 #16463]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - iscwss3-2 is not assigned to a portgroup
W, [2014-05-25T21:36:03.534424 #16463]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - iscwvcinv1 is not assigned to a portgroup
W, [2014-05-25T21:36:03.534498 #16463]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - iscwss2-2 is not assigned to a portgroup
W, [2014-05-25T21:36:03.534569 #16463]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - iscwdcnm1 is not assigned to a portgroup
W, [2014-05-25T21:36:03.534640 #16463]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - iscwvums1 is not assigned to a portgroup
W, [2014-05-25T21:36:03.534714 #16463]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - ss5t2-1 is not assigned to a portgroup
W, [2014-05-25T21:36:03.534789 #16463]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - iscwvcdb1 is not assigned to a portgroup
W, [2014-05-25T21:36:03.534867 #16463]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - iscwss1-2 is not assigned to a portgroup
W, [2014-05-25T21:36:03.534945 #16463]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - iscwuims1old is not assigned to a portgroup
W, [2014-05-25T21:36:03.538693 #16463]  WARN -- VcenterConnect#rescue in block in hostsystem_output: undefined method `portKey' for nil:NilClass - iscwesxamp2.test.syncopatedtech.com be havin a problem with vnics
W, [2014-05-25T21:36:03.541428 #16463]  WARN -- VcenterConnect#rescue in block in hostsystem_output: undefined method `portKey' for nil:NilClass - iscwesxamp1.test.syncopatedtech.com be havin a problem with vnics
I, [2014-05-25T21:36:05.278860 #16463]  INFO -- VcenterConnect#get_vcenter_data: gathering info from vcsa5p1 based on filterSpec
I, [2014-05-25T21:36:12.382126 #16463]  INFO -- VcenterConnect#get_vcenter_data: results retrieved, sorting...
W, [2014-05-25T21:36:12.405266 #16463]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - nagios-sl-6.4-10262013 is not assigned to a portgroup
I, [2014-05-25T21:36:14.555773 #16463]  INFO -- VcenterConnect#get_vcenter_data: gathering info from vcsa5p2 based on filterSpec
I, [2014-05-25T21:36:21.851911 #16463]  INFO -- VcenterConnect#get_vcenter_data: results retrieved, sorting...
I, [2014-05-25T21:36:23.953494 #16463]  INFO -- VcenterConnect#get_vcenter_data: gathering info from iscwvcms11 based on filterSpec
I, [2014-05-25T21:36:25.557129 #16463]  INFO -- VcenterConnect#get_vcenter_data: results retrieved, sorting...
W, [2014-05-25T21:36:25.558965 #16463]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - insightiq_3.0 is not assigned to a portgroup
W, [2014-05-25T21:36:25.559089 #16463]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - iscwdcnm11 is not assigned to a portgroup
W, [2014-05-25T21:36:25.559227 #16463]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - iscwuims11.syncopatedtech.com is not assigned to a portgroup
W, [2014-05-25T21:36:25.559321 #16463]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - iscwarms12 is not assigned to a portgroup
W, [2014-05-25T21:36:25.559425 #16463]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - iscwvcms11 is not assigned to a portgroup
W, [2014-05-25T21:36:25.559522 #16463]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - ss5p2-1 is not assigned to a portgroup
W, [2014-05-25T21:36:25.559609 #16463]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - iscwisilon11_old datastore 2.1_don't power on is not assigned to a portgroup
W, [2014-05-25T21:36:25.559711 #16463]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - iscwssz11-1 is not assigned to a portgroup
W, [2014-05-25T21:36:25.559824 #16463]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - ss5p2-2 is not assigned to a portgroup
W, [2014-05-25T21:36:25.559904 #16463]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - iscwssz11-2 is not assigned to a portgroup
W, [2014-05-25T21:36:25.560009 #16463]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - iscwarms11 is not assigned to a portgroup
W, [2014-05-25T21:36:25.560110 #16463]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - iscwuims11.old is not assigned to a portgroup
W, [2014-05-25T21:36:25.560206 #16463]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - iscwvums11 is not assigned to a portgroup
W, [2014-05-25T21:36:25.560287 #16463]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - iscwvcsso11 is not assigned to a portgroup
W, [2014-05-25T21:36:25.560378 #16463]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - iscwvcinv11 is not assigned to a portgroup
W, [2014-05-25T21:36:25.560460 #16463]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - ss5p1-1 is not assigned to a portgroup
W, [2014-05-25T21:36:25.560555 #16463]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - iscwss11-2 is not assigned to a portgroup
W, [2014-05-25T21:36:25.560648 #16463]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - ss5p1-2 is not assigned to a portgroup
W, [2014-05-25T21:36:25.560735 #16463]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - iscwss11-1 is not assigned to a portgroup
W, [2014-05-25T21:36:25.560826 #16463]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - iscwvcdb11 is not assigned to a portgroup
W, [2014-05-25T21:36:25.573648 #16463]  WARN -- VcenterConnect#rescue in block in hostsystem_output: undefined method `portKey' for nil:NilClass - iscwesxamp11.syncopatedtech.com be havin a problem with vnics
W, [2014-05-25T21:36:25.576327 #16463]  WARN -- VcenterConnect#rescue in block in hostsystem_output: undefined method `portKey' for nil:NilClass - iscwesxamp12.syncopatedtech.com be havin a problem with vnics
I, [2014-05-25T22:30:32.920333 #18237]  INFO -- VcenterConnect#get_vcenter_data: gathering info from vcsa0t1 based on filterSpec
I, [2014-05-25T22:31:03.097184 #18237]  INFO -- VcenterConnect#get_vcenter_data: results retrieved, sorting...
W, [2014-05-25T22:31:03.226770 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - tufin13 is not assigned to a portgroup
I, [2014-05-25T22:31:05.793283 #18237]  INFO -- VcenterConnect#get_vcenter_data: gathering info from vcsa0t2 based on filterSpec
I, [2014-05-25T22:31:32.038050 #18237]  INFO -- VcenterConnect#get_vcenter_data: results retrieved, sorting...
W, [2014-05-25T22:31:32.127427 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - test03 is not assigned to a portgroup
W, [2014-05-25T22:31:32.169297 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - tufin14 is not assigned to a portgroup
I, [2014-05-25T22:31:34.246921 #18237]  INFO -- VcenterConnect#get_vcenter_data: gathering info from corpvcms11 based on filterSpec
I, [2014-05-25T22:31:35.666992 #18237]  INFO -- VcenterConnect#get_vcenter_data: results retrieved, sorting...
W, [2014-05-25T22:31:35.668854 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - corpisilon11_3.0 is not assigned to a portgroup
W, [2014-05-25T22:31:35.668969 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - corpvcsso11 is not assigned to a portgroup
W, [2014-05-25T22:31:35.669086 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - ss0t2-2 is not assigned to a portgroup
W, [2014-05-25T22:31:35.669193 #18237]  WARN -- VcenterConnect#rescue in block in virt_machine_output: undefined method `[]' for nil:NilClass - corpss12-1 is not assigned to a portgroup
